# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 0
# Calibrator used: YES
# Weather: very clear
# Units: nanoWatt
# Comments: 
1.510949984956708908e+09 7.899000000000000465e-01 2.861700000000000159e+02
1.510949985078886986e+09 7.885999999999999677e-01 2.861700000000000159e+02
1.510949985177751064e+09 7.900000000000000355e-01 2.861800000000000068e+02
1.510949985277843952e+09 7.893000000000000016e-01 2.861800000000000068e+02
1.510949985376817942e+09 7.893999999999999906e-01 2.861800000000000068e+02
1.510949985476798058e+09 7.902000000000000135e-01 2.861800000000000068e+02
1.510949985576781988e+09 7.897999999999999465e-01 2.861800000000000068e+02
1.510949985689786911e+09 7.896999999999999575e-01 2.861800000000000068e+02
1.510949985789849043e+09 7.904999999999999805e-01 2.861800000000000068e+02
1.510949985887775898e+09 7.905999999999999694e-01 2.861800000000000068e+02
1.510949985988779068e+09 7.910000000000000364e-01 2.861800000000000068e+02
1.510949986088869095e+09 7.903999999999999915e-01 2.861800000000000068e+02
1.510949986187748909e+09 7.906999999999999584e-01 2.861700000000000159e+02
1.510949986287714958e+09 7.902000000000000135e-01 2.861800000000000068e+02
1.510949986387743950e+09 7.902000000000000135e-01 2.861800000000000068e+02
1.510949986486704111e+09 7.899000000000000465e-01 2.861700000000000159e+02
1.510949986586741924e+09 7.889000000000000457e-01 2.861800000000000068e+02
1.510949986700741053e+09 7.890000000000000346e-01 2.861700000000000159e+02
1.510949986799848080e+09 7.880000000000000338e-01 2.861700000000000159e+02
1.510949986899707079e+09 7.891000000000000236e-01 2.861700000000000159e+02
1.510949986998718023e+09 7.879000000000000448e-01 2.861700000000000159e+02
1.510949987098828077e+09 7.892000000000000126e-01 2.861700000000000159e+02
1.510949987198694944e+09 7.887999999999999456e-01 2.861700000000000159e+02
1.510949987292711973e+09 7.891000000000000236e-01 2.861700000000000159e+02
1.510949987397691011e+09 7.884999999999999787e-01 2.861700000000000159e+02
1.510949987492219925e+09 7.893000000000000016e-01 2.861700000000000159e+02
1.510949987591906071e+09 7.897999999999999465e-01 2.861700000000000159e+02
1.510949987708296061e+09 7.896999999999999575e-01 2.861700000000000159e+02
1.510949987808064938e+09 7.893999999999999906e-01 2.861700000000000159e+02
1.510949987907828093e+09 7.897999999999999465e-01 2.861700000000000159e+02
1.510949988007601023e+09 7.895999999999999686e-01 2.861700000000000159e+02
1.510949988107352972e+09 7.897999999999999465e-01 2.861700000000000159e+02
1.510949988207123995e+09 7.903999999999999915e-01 2.861700000000000159e+02
1.510949988306886911e+09 7.903000000000000025e-01 2.861800000000000068e+02
1.510949988406662941e+09 7.899000000000000465e-01 2.861700000000000159e+02
1.510949988521608114e+09 7.902000000000000135e-01 2.861700000000000159e+02
1.510949988620626926e+09 7.902000000000000135e-01 2.861700000000000159e+02
1.510949988720568895e+09 7.895999999999999686e-01 2.861700000000000159e+02
1.510949988820547104e+09 7.902000000000000135e-01 2.861700000000000159e+02
1.510949988919568062e+09 7.901000000000000245e-01 2.861700000000000159e+02
1.510949989019591093e+09 7.892000000000000126e-01 2.861700000000000159e+02
1.510949989119514942e+09 7.893999999999999906e-01 2.861700000000000159e+02
1.510949989218514919e+09 7.899000000000000465e-01 2.861700000000000159e+02
1.510949989318538904e+09 7.889000000000000457e-01 2.861700000000000159e+02
1.510949989432446957e+09 7.887999999999999456e-01 2.861700000000000159e+02
1.510949989531460047e+09 7.890000000000000346e-01 2.861700000000000159e+02
1.510949989631469011e+09 7.896999999999999575e-01 2.861700000000000159e+02
1.510949989730463982e+09 7.887999999999999456e-01 2.861700000000000159e+02
1.510949989830514908e+09 7.891000000000000236e-01 2.861700000000000159e+02
1.510949989930385113e+09 7.891000000000000236e-01 2.861700000000000159e+02
1.510949990029530048e+09 7.887999999999999456e-01 2.861700000000000159e+02
1.510949990129420996e+09 7.891000000000000236e-01 2.861700000000000159e+02
1.510949990243396044e+09 7.903000000000000025e-01 2.861700000000000159e+02
1.510949990342430115e+09 7.894999999999999796e-01 2.861700000000000159e+02
1.510949990442347050e+09 7.900000000000000355e-01 2.861700000000000159e+02
1.510949990541403055e+09 7.901000000000000245e-01 2.861700000000000159e+02
1.510949990641434908e+09 7.892000000000000126e-01 2.861700000000000159e+02
1.510949990741432905e+09 7.899000000000000465e-01 2.861700000000000159e+02
1.510949990840369940e+09 7.901000000000000245e-01 2.861700000000000159e+02
1.510949990940498114e+09 7.903999999999999915e-01 2.861700000000000159e+02
1.510949991039531946e+09 7.892000000000000126e-01 2.861700000000000159e+02
1.510949991149877071e+09 7.901000000000000245e-01 2.861700000000000159e+02
1.510949991249902010e+09 7.896999999999999575e-01 2.861700000000000159e+02
1.510949991349668026e+09 7.890000000000000346e-01 2.861700000000000159e+02
1.510949991449363947e+09 7.903999999999999915e-01 2.861700000000000159e+02
1.510949991549160957e+09 7.896999999999999575e-01 2.861700000000000159e+02
1.510949991648920059e+09 7.893000000000000016e-01 2.861700000000000159e+02
1.510949991748684883e+09 7.883000000000000007e-01 2.861700000000000159e+02
1.510949991847001076e+09 7.886999999999999567e-01 2.861700000000000159e+02
1.510949991964314938e+09 7.883999999999999897e-01 2.861700000000000159e+02
1.510949992064286947e+09 7.887999999999999456e-01 2.861700000000000159e+02
1.510949992163239002e+09 7.895999999999999686e-01 2.861700000000000159e+02
1.510949992263263941e+09 7.889000000000000457e-01 2.861700000000000159e+02
1.510949992363290071e+09 7.894999999999999796e-01 2.861700000000000159e+02
1.510949992462272882e+09 7.895999999999999686e-01 2.861700000000000159e+02
1.510949992562283039e+09 7.892000000000000126e-01 2.861700000000000159e+02
1.510949992661196947e+09 7.887999999999999456e-01 2.861700000000000159e+02
1.510949992761285067e+09 7.897999999999999465e-01 2.861700000000000159e+02
