# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 0
# Calibrator used: YES
# Weather: very clear
# Units: nanoWatt
# Comments: 
1.510949743067012072e+09 7.866999999999999549e-01 2.858399999999999750e+02
1.510949743162525892e+09 7.849000000000000421e-01 2.858399999999999750e+02
1.510949743267476082e+09 7.849000000000000421e-01 2.858399999999999750e+02
1.510949743367516994e+09 7.852000000000000091e-01 2.858399999999999750e+02
1.510949743461513042e+09 7.852000000000000091e-01 2.858399999999999750e+02
1.510949743566301107e+09 7.852000000000000091e-01 2.858399999999999750e+02
1.510949743665513039e+09 7.842999999999999972e-01 2.858399999999999750e+02
1.510949743765528917e+09 7.856999999999999540e-01 2.858399999999999750e+02
1.510949743865488052e+09 7.852999999999999980e-01 2.858399999999999750e+02
1.510949743964438915e+09 7.850000000000000311e-01 2.858399999999999750e+02
1.510949744078465939e+09 7.852000000000000091e-01 2.858399999999999750e+02
1.510949744176532030e+09 7.842000000000000082e-01 2.858399999999999750e+02
1.510949744277544975e+09 7.846999999999999531e-01 2.858399999999999750e+02
1.510949744377407074e+09 7.858000000000000540e-01 2.858399999999999750e+02
1.510949744476305008e+09 7.855999999999999650e-01 2.858399999999999750e+02
1.510949744576508999e+09 7.854999999999999760e-01 2.858399999999999750e+02
1.510949744676439047e+09 7.858000000000000540e-01 2.858500000000000227e+02
1.510949744775379896e+09 7.861000000000000210e-01 2.858500000000000227e+02
1.510949744886112928e+09 7.858000000000000540e-01 2.858500000000000227e+02
1.510949744985848904e+09 7.856999999999999540e-01 2.858500000000000227e+02
1.510949745085596085e+09 7.864999999999999769e-01 2.858500000000000227e+02
1.510949745185430050e+09 7.861000000000000210e-01 2.858500000000000227e+02
1.510949745287265062e+09 7.853999999999999870e-01 2.858500000000000227e+02
1.510949745384943962e+09 7.859000000000000430e-01 2.858500000000000227e+02
1.510949745484667063e+09 7.862999999999999989e-01 2.858500000000000227e+02
1.510949745584446907e+09 7.860000000000000320e-01 2.858500000000000227e+02
1.510949745684248924e+09 7.859000000000000430e-01 2.858500000000000227e+02
1.510949745783967972e+09 7.859000000000000430e-01 2.858500000000000227e+02
1.510949745883725882e+09 7.850000000000000311e-01 2.858500000000000227e+02
1.510949745999382973e+09 7.842000000000000082e-01 2.858500000000000227e+02
1.510949746099323988e+09 7.850000000000000311e-01 2.858600000000000136e+02
1.510949746198168993e+09 7.844999999999999751e-01 2.858600000000000136e+02
1.510949746298264027e+09 7.851000000000000201e-01 2.858600000000000136e+02
1.510949746397286892e+09 7.848000000000000531e-01 2.858600000000000136e+02
1.510949746497349024e+09 7.853999999999999870e-01 2.858600000000000136e+02
1.510949746597332001e+09 7.848000000000000531e-01 2.858600000000000136e+02
1.510949746696341038e+09 7.849000000000000421e-01 2.858600000000000136e+02
1.510949746796215057e+09 7.843999999999999861e-01 2.858600000000000136e+02
