# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 0
# Calibrator used: YES
# Weather: very clear
# Units: nanoWatt
# Comments: 
1.510950627428683996e+09 7.834999999999999742e-01 2.859800000000000182e+02
1.510950627519248962e+09 7.831000000000000183e-01 2.859800000000000182e+02
1.510950627635101080e+09 7.833999999999999853e-01 2.859800000000000182e+02
1.510950627735410929e+09 7.832999999999999963e-01 2.859800000000000182e+02
1.510950627832534075e+09 7.824999999999999734e-01 2.859800000000000182e+02
1.510950627934740067e+09 7.828000000000000513e-01 2.859800000000000182e+02
1.510950628034708023e+09 7.832999999999999963e-01 2.859800000000000182e+02
1.510950628133780003e+09 7.831000000000000183e-01 2.859800000000000182e+02
1.510950628233777046e+09 7.841000000000000192e-01 2.859800000000000182e+02
1.510950628332685947e+09 7.835999999999999632e-01 2.859800000000000182e+02
1.510950628432780981e+09 7.826999999999999513e-01 2.859800000000000182e+02
1.510950628531738043e+09 7.842000000000000082e-01 2.859800000000000182e+02
1.510950628645633936e+09 7.840000000000000302e-01 2.859800000000000182e+02
1.510950628745718956e+09 7.849000000000000421e-01 2.859800000000000182e+02
1.510950628845705986e+09 7.842000000000000082e-01 2.859800000000000182e+02
1.510950628944669008e+09 7.851000000000000201e-01 2.859800000000000182e+02
1.510950629044723034e+09 7.842000000000000082e-01 2.859800000000000182e+02
1.510950629140402079e+09 7.848000000000000531e-01 2.859800000000000182e+02
1.510950629243720055e+09 7.844999999999999751e-01 2.859800000000000182e+02
1.510950629342616081e+09 7.842999999999999972e-01 2.859800000000000182e+02
1.510950629442667961e+09 7.835999999999999632e-01 2.859700000000000273e+02
1.510950629556593895e+09 7.834999999999999742e-01 2.859700000000000273e+02
1.510950629656570911e+09 7.839000000000000412e-01 2.859700000000000273e+02
1.510950629755544901e+09 7.838000000000000522e-01 2.859700000000000273e+02
1.510950629855556011e+09 7.828000000000000513e-01 2.859700000000000273e+02
1.510950629954674006e+09 7.834999999999999742e-01 2.859700000000000273e+02
1.510950630051943064e+09 7.838000000000000522e-01 2.859700000000000273e+02
1.510950630154548883e+09 7.835999999999999632e-01 2.859700000000000273e+02
1.510950630253552914e+09 7.840000000000000302e-01 2.859700000000000273e+02
1.510950630353558064e+09 7.832000000000000073e-01 2.859700000000000273e+02
1.510950630465595007e+09 7.833999999999999853e-01 2.859700000000000273e+02
1.510950630562057018e+09 7.832000000000000073e-01 2.859700000000000273e+02
1.510950630661783934e+09 7.832999999999999963e-01 2.859700000000000273e+02
1.510950630761553049e+09 7.833999999999999853e-01 2.859700000000000273e+02
1.510950630861330986e+09 7.842000000000000082e-01 2.859700000000000273e+02
1.510950630961123943e+09 7.842999999999999972e-01 2.859700000000000273e+02
1.510950631060848951e+09 7.832999999999999963e-01 2.859700000000000273e+02
1.510950631160619974e+09 7.846999999999999531e-01 2.859700000000000273e+02
1.510950631276712894e+09 7.842999999999999972e-01 2.859700000000000273e+02
1.510950631376725912e+09 7.841000000000000192e-01 2.859700000000000273e+02
1.510950631476495981e+09 7.848000000000000531e-01 2.859700000000000273e+02
1.510950631576416969e+09 7.842000000000000082e-01 2.859700000000000273e+02
1.510950631676023960e+09 7.848000000000000531e-01 2.859700000000000273e+02
1.510950631774662018e+09 7.849000000000000421e-01 2.859700000000000273e+02
1.510950631875550032e+09 7.849000000000000421e-01 2.859700000000000273e+02
1.510950631975378990e+09 7.843999999999999861e-01 2.859700000000000273e+02
1.510950632074501038e+09 7.832999999999999963e-01 2.859700000000000273e+02
1.510950632188415051e+09 7.836999999999999522e-01 2.859700000000000273e+02
1.510950632288304090e+09 7.840000000000000302e-01 2.859700000000000273e+02
1.510950632387351990e+09 7.832000000000000073e-01 2.859700000000000273e+02
1.510950632487438917e+09 7.836999999999999522e-01 2.859700000000000273e+02
1.510950632587434053e+09 7.836999999999999522e-01 2.859700000000000273e+02
1.510950632686476946e+09 7.838000000000000522e-01 2.859700000000000273e+02
1.510950632785137892e+09 7.838000000000000522e-01 2.859700000000000273e+02
1.510950632885217905e+09 7.832999999999999963e-01 2.859700000000000273e+02
1.510950632980444908e+09 7.832999999999999963e-01 2.859700000000000273e+02
1.510950633099435091e+09 7.836999999999999522e-01 2.859700000000000273e+02
1.510950633195240021e+09 7.840000000000000302e-01 2.859700000000000273e+02
1.510950633298391104e+09 7.836999999999999522e-01 2.859700000000000273e+02
1.510950633398415089e+09 7.850000000000000311e-01 2.859700000000000273e+02
1.510950633497299910e+09 7.842999999999999972e-01 2.859700000000000273e+02
1.510950633597141027e+09 7.842000000000000082e-01 2.859700000000000273e+02
1.510950633697238922e+09 7.842999999999999972e-01 2.859700000000000273e+02
1.510950633794054985e+09 7.844999999999999751e-01 2.859700000000000273e+02
1.510950633896332979e+09 7.840000000000000302e-01 2.859700000000000273e+02
1.510950634010314941e+09 7.843999999999999861e-01 2.859599999999999795e+02
1.510950634109199047e+09 7.845999999999999641e-01 2.859599999999999795e+02
1.510950634209192038e+09 7.840000000000000302e-01 2.859599999999999795e+02
1.510950634303186893e+09 7.851000000000000201e-01 2.859599999999999795e+02
1.510950634408166885e+09 7.842999999999999972e-01 2.859599999999999795e+02
1.510950634508223057e+09 7.848000000000000531e-01 2.859599999999999795e+02
1.510950634602397919e+09 7.835999999999999632e-01 2.859599999999999795e+02
1.510950634707318068e+09 7.833999999999999853e-01 2.859599999999999795e+02
1.510950634801989079e+09 7.832999999999999963e-01 2.859599999999999795e+02
1.510950634901706934e+09 7.826999999999999513e-01 2.859599999999999795e+02
1.510950635018104076e+09 7.829000000000000403e-01 2.859599999999999795e+02
1.510950635117868900e+09 7.833999999999999853e-01 2.859599999999999795e+02
1.510950635217636108e+09 7.830000000000000293e-01 2.859599999999999795e+02
1.510950635317390919e+09 7.835999999999999632e-01 2.859700000000000273e+02
1.510950635418246031e+09 7.834999999999999742e-01 2.859599999999999795e+02
1.510950635518121004e+09 7.830000000000000293e-01 2.859599999999999795e+02
1.510950635616645098e+09 7.834999999999999742e-01 2.859700000000000273e+02
1.510950635716438055e+09 7.838000000000000522e-01 2.859700000000000273e+02
1.510950635831072092e+09 7.842999999999999972e-01 2.859599999999999795e+02
1.510950635930110931e+09 7.836999999999999522e-01 2.859599999999999795e+02
1.510950636030112028e+09 7.843999999999999861e-01 2.859599999999999795e+02
1.510950636130060911e+09 7.843999999999999861e-01 2.859599999999999795e+02
1.510950636229043961e+09 7.853999999999999870e-01 2.859599999999999795e+02
1.510950636329073906e+09 7.844999999999999751e-01 2.859599999999999795e+02
1.510950636428062916e+09 7.849000000000000421e-01 2.859700000000000273e+02
1.510950636528085947e+09 7.851000000000000201e-01 2.859700000000000273e+02
1.510950636627187014e+09 7.840000000000000302e-01 2.859599999999999795e+02
1.510950636741125107e+09 7.843999999999999861e-01 2.859599999999999795e+02
1.510950636841120958e+09 7.836999999999999522e-01 2.859599999999999795e+02
1.510950636941035986e+09 7.830000000000000293e-01 2.859599999999999795e+02
1.510950637039972067e+09 7.838000000000000522e-01 2.859599999999999795e+02
1.510950637140021086e+09 7.838000000000000522e-01 2.859599999999999795e+02
1.510950637239008904e+09 7.832999999999999963e-01 2.859599999999999795e+02
1.510950637339015961e+09 7.832999999999999963e-01 2.859599999999999795e+02
1.510950637437973022e+09 7.835999999999999632e-01 2.859700000000000273e+02
1.510950637552000999e+09 7.832000000000000073e-01 2.859700000000000273e+02
1.510950637651985884e+09 7.840000000000000302e-01 2.859700000000000273e+02
1.510950637751943111e+09 7.836999999999999522e-01 2.859599999999999795e+02
1.510950637850929976e+09 7.834999999999999742e-01 2.859599999999999795e+02
1.510950637950871944e+09 7.841000000000000192e-01 2.859599999999999795e+02
1.510950638049849033e+09 7.833999999999999853e-01 2.859599999999999795e+02
1.510950638147181988e+09 7.839000000000000412e-01 2.859599999999999795e+02
1.510950638248925924e+09 7.849000000000000421e-01 2.859599999999999795e+02
1.510950638360130072e+09 7.839000000000000412e-01 2.859599999999999795e+02
1.510950638459902048e+09 7.843999999999999861e-01 2.859599999999999795e+02
1.510950638559672117e+09 7.845999999999999641e-01 2.859700000000000273e+02
1.510950638659421921e+09 7.845999999999999641e-01 2.859700000000000273e+02
1.510950638759192944e+09 7.848000000000000531e-01 2.859700000000000273e+02
1.510950638858957052e+09 7.845999999999999641e-01 2.859700000000000273e+02
1.510950638958714962e+09 7.839000000000000412e-01 2.859700000000000273e+02
1.510950639058482885e+09 7.839000000000000412e-01 2.859700000000000273e+02
1.510950639158260107e+09 7.838000000000000522e-01 2.859700000000000273e+02
1.510950639273837090e+09 7.843999999999999861e-01 2.859700000000000273e+02
1.510950639373855114e+09 7.836999999999999522e-01 2.859700000000000273e+02
1.510950639472893953e+09 7.831000000000000183e-01 2.859700000000000273e+02
1.510950639572783947e+09 7.832999999999999963e-01 2.859700000000000273e+02
1.510950639672799110e+09 7.838000000000000522e-01 2.859700000000000273e+02
1.510950639771707058e+09 7.831000000000000183e-01 2.859700000000000273e+02
1.510950639871848106e+09 7.840000000000000302e-01 2.859700000000000273e+02
1.510950639970719099e+09 7.834999999999999742e-01 2.859700000000000273e+02
1.510950640084762096e+09 7.840000000000000302e-01 2.859700000000000273e+02
1.510950640184743881e+09 7.841000000000000192e-01 2.859700000000000273e+02
1.510950640283710957e+09 7.836999999999999522e-01 2.859700000000000273e+02
1.510950640383527994e+09 7.836999999999999522e-01 2.859700000000000273e+02
1.510950640483798981e+09 7.844999999999999751e-01 2.859700000000000273e+02
1.510950640582710981e+09 7.838000000000000522e-01 2.859700000000000273e+02
1.510950640682717085e+09 7.841000000000000192e-01 2.859700000000000273e+02
1.510950640781641006e+09 7.842999999999999972e-01 2.859700000000000273e+02
1.510950640881720066e+09 7.834999999999999742e-01 2.859700000000000273e+02
1.510950640981635094e+09 7.843999999999999861e-01 2.859700000000000273e+02
1.510950641094706059e+09 7.840000000000000302e-01 2.859700000000000273e+02
1.510950641192188978e+09 7.841000000000000192e-01 2.859700000000000273e+02
1.510950641294625044e+09 7.845999999999999641e-01 2.859700000000000273e+02
1.510950641393733025e+09 7.836999999999999522e-01 2.859700000000000273e+02
1.510950641493772030e+09 7.838000000000000522e-01 2.859700000000000273e+02
1.510950641592567921e+09 7.840000000000000302e-01 2.859700000000000273e+02
1.510950641692626953e+09 7.842999999999999972e-01 2.859700000000000273e+02
1.510950641792619944e+09 7.841000000000000192e-01 2.859700000000000273e+02
1.510950641891552925e+09 7.833999999999999853e-01 2.859700000000000273e+02
1.510950642001359940e+09 7.844999999999999751e-01 2.859700000000000273e+02
1.510950642105530024e+09 7.830000000000000293e-01 2.859700000000000273e+02
1.510950642201001883e+09 7.835999999999999632e-01 2.859700000000000273e+02
1.510950642300761938e+09 7.839000000000000412e-01 2.859700000000000273e+02
1.510950642400520086e+09 7.832000000000000073e-01 2.859700000000000273e+02
1.510950642500284910e+09 7.832000000000000073e-01 2.859700000000000273e+02
1.510950642600065947e+09 7.839000000000000412e-01 2.859700000000000273e+02
1.510950642699812889e+09 7.842000000000000082e-01 2.859700000000000273e+02
1.510950642816205025e+09 7.842000000000000082e-01 2.859700000000000273e+02
1.510950642915970087e+09 7.838000000000000522e-01 2.859700000000000273e+02
1.510950643015456915e+09 7.842000000000000082e-01 2.859700000000000273e+02
1.510950643115514994e+09 7.843999999999999861e-01 2.859700000000000273e+02
1.510950643214644909e+09 7.846999999999999531e-01 2.859700000000000273e+02
1.510950643309731007e+09 7.842000000000000082e-01 2.859700000000000273e+02
1.510950643414479971e+09 7.849000000000000421e-01 2.859700000000000273e+02
1.510950643513485909e+09 7.845999999999999641e-01 2.859700000000000273e+02
1.510950643624403000e+09 7.840000000000000302e-01 2.859700000000000273e+02
1.510950643727390051e+09 7.843999999999999861e-01 2.859700000000000273e+02
1.510950643826421022e+09 7.841000000000000192e-01 2.859700000000000273e+02
1.510950643926528931e+09 7.842999999999999972e-01 2.859700000000000273e+02
1.510950644026506901e+09 7.849000000000000421e-01 2.859700000000000273e+02
1.510950644125416994e+09 7.841000000000000192e-01 2.859700000000000273e+02
1.510950644225462914e+09 7.841000000000000192e-01 2.859700000000000273e+02
