# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 55
# Calibrator used: YES
# Weather: very clear
# Units: nanoWatt
# Comments: 
1.492194957470037937e+09 6.773000000000000131e-01 2.960099999999999909e+02
1.492194957581057072e+09 6.783000000000000140e-01 2.960099999999999909e+02
1.492194957680011988e+09 6.784000000000000030e-01 2.960099999999999909e+02
1.492194957794218063e+09 6.771000000000000352e-01 2.960099999999999909e+02
1.492194957894999027e+09 6.780000000000000471e-01 2.960099999999999909e+02
1.492194957993655920e+09 6.784000000000000030e-01 2.960099999999999909e+02
1.492194958093866110e+09 6.786999999999999700e-01 2.960099999999999909e+02
1.492194958193753958e+09 6.782000000000000250e-01 2.960099999999999909e+02
1.492194958292860031e+09 6.784999999999999920e-01 2.960099999999999909e+02
1.492194958392755032e+09 6.783000000000000140e-01 2.960099999999999909e+02
1.492194958492821932e+09 6.777999999999999581e-01 2.960099999999999909e+02
1.492194958591654062e+09 6.788999999999999480e-01 2.960099999999999909e+02
1.492194958705879927e+09 6.778999999999999471e-01 2.960099999999999909e+02
1.492194958805901051e+09 6.782000000000000250e-01 2.960099999999999909e+02
1.492194958904802084e+09 6.768999999999999462e-01 2.960099999999999909e+02
1.492194959003510952e+09 6.785999999999999810e-01 2.960099999999999909e+02
1.492194959104779005e+09 6.783000000000000140e-01 2.960099999999999909e+02
1.492194959203775883e+09 6.784000000000000030e-01 2.960099999999999909e+02
1.492194959303739071e+09 6.781000000000000361e-01 2.960099999999999909e+02
1.492194959403775930e+09 6.780000000000000471e-01 2.960099999999999909e+02
1.492194959502717972e+09 6.785999999999999810e-01 2.960099999999999909e+02
1.492194959616769075e+09 6.785999999999999810e-01 2.960099999999999909e+02
1.492194959716535091e+09 6.784000000000000030e-01 2.960099999999999909e+02
1.492194959816989899e+09 6.777999999999999581e-01 2.960099999999999909e+02
1.492194959915721893e+09 6.775999999999999801e-01 2.960099999999999909e+02
1.492194960015553951e+09 6.786999999999999700e-01 2.960099999999999909e+02
1.492194960115380049e+09 6.782000000000000250e-01 2.960099999999999909e+02
1.492194960214265108e+09 6.786999999999999700e-01 2.960099999999999909e+02
1.492194960314527988e+09 6.780000000000000471e-01 2.960099999999999909e+02
1.492194960414454937e+09 6.784000000000000030e-01 2.960099999999999909e+02
1.492194960526582956e+09 6.788999999999999480e-01 2.960099999999999909e+02
1.492194960627546072e+09 6.783000000000000140e-01 2.960099999999999909e+02
1.492194960726603031e+09 6.794999999999999929e-01 2.960099999999999909e+02
1.492194960827595949e+09 6.776999999999999691e-01 2.960099999999999909e+02
1.492194960925606966e+09 6.781000000000000361e-01 2.960099999999999909e+02
1.492194961026505947e+09 6.783000000000000140e-01 2.960099999999999909e+02
1.492194961125166893e+09 6.781000000000000361e-01 2.960099999999999909e+02
1.492194961224946022e+09 6.790000000000000480e-01 2.960199999999999818e+02
1.492194961339292049e+09 6.781000000000000361e-01 2.960199999999999818e+02
1.492194961439930916e+09 6.780000000000000471e-01 2.960099999999999909e+02
1.492194961538402081e+09 6.783000000000000140e-01 2.960099999999999909e+02
1.492194961638552904e+09 6.781000000000000361e-01 2.960199999999999818e+02
1.492194961737236977e+09 6.777999999999999581e-01 2.960199999999999818e+02
1.492194961837532997e+09 6.776999999999999691e-01 2.960199999999999818e+02
1.492194961937686920e+09 6.784999999999999920e-01 2.960199999999999818e+02
1.492194962037384033e+09 6.778999999999999471e-01 2.960199999999999818e+02
1.492194962150450945e+09 6.780000000000000471e-01 2.960199999999999818e+02
1.492194962250528097e+09 6.783000000000000140e-01 2.960199999999999818e+02
1.492194962349246025e+09 6.776999999999999691e-01 2.960199999999999818e+02
1.492194962449917078e+09 6.778999999999999471e-01 2.960199999999999818e+02
1.492194962549374104e+09 6.775999999999999801e-01 2.960199999999999818e+02
1.492194962648899078e+09 6.774999999999999911e-01 2.960199999999999818e+02
1.492194962748197079e+09 6.775999999999999801e-01 2.960199999999999818e+02
