# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 0
# Calibrator used: YES
# Weather: very clear
# Units: microWatt
# Comments: 
1.492195652991380930e+09 1.199000000000000066e-01 2.948199999999999932e+02
1.492195653089394093e+09 1.198000000000000037e-01 2.948199999999999932e+02
1.492195653184921026e+09 1.198000000000000037e-01 2.948199999999999932e+02
1.492195653284868956e+09 1.199000000000000066e-01 2.948199999999999932e+02
1.492195653388336897e+09 1.199000000000000066e-01 2.948199999999999932e+02
1.492195653488394976e+09 1.198000000000000037e-01 2.948199999999999932e+02
1.492195653587430954e+09 1.198000000000000037e-01 2.948199999999999932e+02
1.492195653687432051e+09 1.199000000000000066e-01 2.948199999999999932e+02
1.492195653787556887e+09 1.197000000000000008e-01 2.948199999999999932e+02
1.492195653885516882e+09 1.198000000000000037e-01 2.948199999999999932e+02
1.492195654000456095e+09 1.197000000000000008e-01 2.948199999999999932e+02
1.492195654100338936e+09 1.197000000000000008e-01 2.948199999999999932e+02
1.492195654194993019e+09 1.197000000000000008e-01 2.948199999999999932e+02
1.492195654299467087e+09 1.198000000000000037e-01 2.948199999999999932e+02
1.492195654399401903e+09 1.197000000000000008e-01 2.948199999999999932e+02
1.492195654498286963e+09 1.198000000000000037e-01 2.948199999999999932e+02
1.492195654598305941e+09 1.198000000000000037e-01 2.948199999999999932e+02
1.492195654698292971e+09 1.198000000000000037e-01 2.948199999999999932e+02
1.492195654797410011e+09 1.198000000000000037e-01 2.948199999999999932e+02
1.492195654897212029e+09 1.195999999999999980e-01 2.948199999999999932e+02
1.492195655011382103e+09 1.195999999999999980e-01 2.948199999999999932e+02
1.492195655110589981e+09 1.194999999999999951e-01 2.948199999999999932e+02
1.492195655209842920e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195655310298920e+09 1.195999999999999980e-01 2.948199999999999932e+02
1.492195655407414913e+09 1.195999999999999980e-01 2.948199999999999932e+02
1.492195655509176016e+09 1.195999999999999980e-01 2.948199999999999932e+02
1.492195655609363079e+09 1.197000000000000008e-01 2.948199999999999932e+02
1.492195655705704927e+09 1.200999999999999984e-01 2.948199999999999932e+02
1.492195655817830086e+09 1.199000000000000066e-01 2.948199999999999932e+02
1.492195655916944981e+09 1.199000000000000066e-01 2.948199999999999932e+02
1.492195656020761967e+09 1.199000000000000066e-01 2.948199999999999932e+02
1.492195656122221947e+09 1.199000000000000066e-01 2.948199999999999932e+02
1.492195656216788054e+09 1.199000000000000066e-01 2.948199999999999932e+02
1.492195656317842960e+09 1.199999999999999956e-01 2.948199999999999932e+02
1.492195656416321993e+09 1.199000000000000066e-01 2.948199999999999932e+02
1.492195656515198946e+09 1.198000000000000037e-01 2.948199999999999932e+02
1.492195656633853912e+09 1.198000000000000037e-01 2.948199999999999932e+02
1.492195656732328892e+09 1.197000000000000008e-01 2.948199999999999932e+02
1.492195656832149982e+09 1.197000000000000008e-01 2.948199999999999932e+02
1.492195656930754900e+09 1.197000000000000008e-01 2.948199999999999932e+02
1.492195657031627893e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195657131334066e+09 1.195999999999999980e-01 2.948299999999999841e+02
1.492195657231024981e+09 1.198000000000000037e-01 2.948299999999999841e+02
1.492195657330872059e+09 1.195999999999999980e-01 2.948299999999999841e+02
1.492195657445080042e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195657542768002e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195657645173073e+09 1.195999999999999980e-01 2.948299999999999841e+02
1.492195657744103909e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195657840276003e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195657944242001e+09 1.197000000000000008e-01 2.948199999999999932e+02
1.492195658042989016e+09 1.195999999999999980e-01 2.948299999999999841e+02
1.492195658143038988e+09 1.199000000000000066e-01 2.948299999999999841e+02
1.492195658257082939e+09 1.199000000000000066e-01 2.948299999999999841e+02
1.492195658357122898e+09 1.199000000000000066e-01 2.948299999999999841e+02
1.492195658451132059e+09 1.199000000000000066e-01 2.948299999999999841e+02
1.492195658556201935e+09 1.198000000000000037e-01 2.948299999999999841e+02
1.492195658655994892e+09 1.199000000000000066e-01 2.948199999999999932e+02
1.492195658754933119e+09 1.199000000000000066e-01 2.948299999999999841e+02
1.492195658851280928e+09 1.199000000000000066e-01 2.948299999999999841e+02
1.492195658955205917e+09 1.198000000000000037e-01 2.948299999999999841e+02
1.492195659068927050e+09 1.195999999999999980e-01 2.948299999999999841e+02
1.492195659164881945e+09 1.198000000000000037e-01 2.948299999999999841e+02
1.492195659267843962e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195659367911100e+09 1.195999999999999980e-01 2.948299999999999841e+02
1.492195659466855049e+09 1.198000000000000037e-01 2.948299999999999841e+02
1.492195659564136028e+09 1.195999999999999980e-01 2.948299999999999841e+02
1.492195659667042971e+09 1.195999999999999980e-01 2.948299999999999841e+02
1.492195659765837908e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195659877115965e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195659979823112e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195660074342012e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195660174268007e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195660274014950e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195660373640060e+09 1.198000000000000037e-01 2.948299999999999841e+02
1.492195660473640919e+09 1.199000000000000066e-01 2.948299999999999841e+02
1.492195660573172092e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195660689563036e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195660787141085e+09 1.195999999999999980e-01 2.948299999999999841e+02
1.492195660889085054e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195660988790989e+09 1.199000000000000066e-01 2.948299999999999841e+02
1.492195661088567019e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195661189732075e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195661288007021e+09 1.198000000000000037e-01 2.948299999999999841e+02
1.492195661387862921e+09 1.199000000000000066e-01 2.948299999999999841e+02
1.492195661502959013e+09 1.199000000000000066e-01 2.948299999999999841e+02
1.492195661602755070e+09 1.198000000000000037e-01 2.948299999999999841e+02
1.492195661701675892e+09 1.199000000000000066e-01 2.948299999999999841e+02
1.492195661798449993e+09 1.198000000000000037e-01 2.948299999999999841e+02
1.492195661901617050e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195662000880003e+09 1.198000000000000037e-01 2.948299999999999841e+02
1.492195662095771074e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195662200433016e+09 1.195999999999999980e-01 2.948299999999999841e+02
1.492195662314647913e+09 1.195999999999999980e-01 2.948299999999999841e+02
1.492195662410088062e+09 1.195999999999999980e-01 2.948299999999999841e+02
1.492195662513211966e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195662613584995e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195662712840080e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195662809186935e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195662912774086e+09 1.197000000000000008e-01 2.948299999999999841e+02
1.492195663011765003e+09 1.198000000000000037e-01 2.948299999999999841e+02
1.492195663121920109e+09 1.199000000000000066e-01 2.948299999999999841e+02
1.492195663225517035e+09 1.197000000000000008e-01 2.948299999999999841e+02
