# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 0
# Calibrator used: YES
# Weather: very clear
# Units: microWatt
# Comments: Nitrogen
1.492195524590450048e+09 7.927999999999999492e-01 2.951399999999999864e+02
1.492195524689238071e+09 7.924999999999999822e-01 2.951399999999999864e+02
1.492195524789364100e+09 7.921000000000000263e-01 2.951399999999999864e+02
1.492195524889414072e+09 7.926999999999999602e-01 2.951399999999999864e+02
1.492195524989337921e+09 7.923999999999999932e-01 2.951399999999999864e+02
1.492195525088509083e+09 7.922000000000000153e-01 2.951399999999999864e+02
1.492195525188534021e+09 7.914999999999999813e-01 2.951399999999999864e+02
1.492195525288460016e+09 7.923999999999999932e-01 2.951399999999999864e+02
1.492195525402255058e+09 7.923000000000000043e-01 2.951399999999999864e+02
1.492195525500389099e+09 7.917999999999999483e-01 2.951399999999999864e+02
1.492195525600961924e+09 7.920000000000000373e-01 2.951399999999999864e+02
1.492195525701172113e+09 7.921000000000000263e-01 2.951399999999999864e+02
1.492195525800303936e+09 7.925999999999999712e-01 2.951399999999999864e+02
1.492195525900274992e+09 7.923000000000000043e-01 2.951399999999999864e+02
1.492195526000119925e+09 7.927999999999999492e-01 2.951399999999999864e+02
1.492195526099104881e+09 7.927999999999999492e-01 2.951399999999999864e+02
1.492195526199178934e+09 7.913999999999999924e-01 2.951399999999999864e+02
1.492195526313030005e+09 7.926999999999999602e-01 2.951399999999999864e+02
1.492195526412153006e+09 7.923000000000000043e-01 2.951399999999999864e+02
1.492195526511600018e+09 7.920000000000000373e-01 2.951399999999999864e+02
1.492195526611290932e+09 7.923000000000000043e-01 2.951399999999999864e+02
1.492195526711142063e+09 7.933999999999999941e-01 2.951399999999999864e+02
1.492195526811306953e+09 7.921000000000000263e-01 2.951399999999999864e+02
1.492195526911082983e+09 7.913000000000000034e-01 2.951399999999999864e+02
1.492195527010158062e+09 7.925999999999999712e-01 2.951399999999999864e+02
1.492195527109951973e+09 7.910000000000000364e-01 2.951399999999999864e+02
1.492195527224149942e+09 7.917999999999999483e-01 2.951399999999999864e+02
1.492195527323956966e+09 7.923000000000000043e-01 2.951399999999999864e+02
1.492195527423073053e+09 7.923999999999999932e-01 2.951399999999999864e+02
1.492195527523030043e+09 7.915999999999999703e-01 2.951399999999999864e+02
