# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 60
# Calibrator used: YES
# Weather: very clear
# Units: nanoWatt
# Comments: 
1.492192991179056883e+09 6.790000000000000480e-01 3.017300000000000182e+02
1.492192991280755997e+09 6.791000000000000369e-01 3.017300000000000182e+02
1.492192991380986929e+09 6.803000000000000158e-01 3.017400000000000091e+02
1.492192991480930090e+09 6.788999999999999480e-01 3.017400000000000091e+02
1.492192991578989983e+09 6.784999999999999920e-01 3.017400000000000091e+02
1.492192991680057049e+09 6.794999999999999929e-01 3.017400000000000091e+02
1.492192991780124903e+09 6.793000000000000149e-01 3.017400000000000091e+02
1.492192991879023075e+09 6.796999999999999709e-01 3.017400000000000091e+02
1.492192991979038000e+09 6.787999999999999590e-01 3.017400000000000091e+02
1.492192992093131065e+09 6.793000000000000149e-01 3.017400000000000091e+02
1.492192992191234112e+09 6.787999999999999590e-01 3.017400000000000091e+02
1.492192992291043997e+09 6.783000000000000140e-01 3.017400000000000091e+02
1.492192992392183065e+09 6.788999999999999480e-01 3.017400000000000091e+02
1.492192992490547895e+09 6.794999999999999929e-01 3.017400000000000091e+02
1.492192992590300083e+09 6.787999999999999590e-01 3.017400000000000091e+02
1.492192992690061092e+09 6.792000000000000259e-01 3.017400000000000091e+02
1.492192992789825916e+09 6.798999999999999488e-01 3.017400000000000091e+02
1.492192992904154062e+09 6.794000000000000039e-01 3.017400000000000091e+02
1.492192993003942013e+09 6.795999999999999819e-01 3.017400000000000091e+02
1.492192993104008913e+09 6.793000000000000149e-01 3.017400000000000091e+02
1.492192993202966928e+09 6.794999999999999929e-01 3.017500000000000000e+02
1.492192993302745104e+09 6.790000000000000480e-01 3.017500000000000000e+02
1.492192993402988911e+09 6.788999999999999480e-01 3.017400000000000091e+02
1.492192993501813889e+09 6.784999999999999920e-01 3.017500000000000000e+02
1.492192993602257967e+09 6.790000000000000480e-01 3.017500000000000000e+02
1.492192993715570927e+09 6.791000000000000369e-01 3.017500000000000000e+02
