# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 0
# Calibrator used: YES
# Weather: very clear
# Units: microWatt
# Comments: 13 V
1.492196224122594118e+09 1.423999999999999988e-01 2.935400000000000205e+02
1.492196224227000952e+09 1.423999999999999988e-01 2.935400000000000205e+02
1.492196224326981068e+09 1.423999999999999988e-01 2.935400000000000205e+02
1.492196224426373005e+09 1.423999999999999988e-01 2.935400000000000205e+02
1.492196224521107912e+09 1.424999999999999878e-01 2.935400000000000205e+02
1.492196224635317087e+09 1.423999999999999988e-01 2.935400000000000205e+02
1.492196224740016937e+09 1.423000000000000098e-01 2.935400000000000205e+02
1.492196224839983940e+09 1.423000000000000098e-01 2.935400000000000205e+02
1.492196224938922882e+09 1.423000000000000098e-01 2.935400000000000205e+02
1.492196225039066076e+09 1.423999999999999988e-01 2.935400000000000205e+02
1.492196225138912916e+09 1.423000000000000098e-01 2.935400000000000205e+02
1.492196225232979059e+09 1.423000000000000098e-01 2.935400000000000205e+02
1.492196225333049059e+09 1.423000000000000098e-01 2.935400000000000205e+02
1.492196225437819958e+09 1.423000000000000098e-01 2.935400000000000205e+02
1.492196225536973953e+09 1.421000000000000041e-01 2.935400000000000205e+02
1.492196225636877060e+09 1.421999999999999931e-01 2.935400000000000205e+02
1.492196225750837088e+09 1.423000000000000098e-01 2.935400000000000205e+02
1.492196225849807024e+09 1.421999999999999931e-01 2.935400000000000205e+02
1.492196225949872971e+09 1.423999999999999988e-01 2.935400000000000205e+02
1.492196226049376965e+09 1.423000000000000098e-01 2.935400000000000205e+02
1.492196226148762941e+09 1.423999999999999988e-01 2.935400000000000205e+02
1.492196226248852968e+09 1.421999999999999931e-01 2.935400000000000205e+02
1.492196226348741055e+09 1.421999999999999931e-01 2.935400000000000205e+02
1.492196226448427916e+09 1.423000000000000098e-01 2.935400000000000205e+02
1.492196226546271086e+09 1.426000000000000045e-01 2.935400000000000205e+02
1.492196226660058022e+09 1.424999999999999878e-01 2.935500000000000114e+02
1.492196226757292986e+09 1.424999999999999878e-01 2.935500000000000114e+02
1.492196226861107111e+09 1.424999999999999878e-01 2.935500000000000114e+02
1.492196226960875988e+09 1.424999999999999878e-01 2.935500000000000114e+02
1.492196227060892105e+09 1.424999999999999878e-01 2.935500000000000114e+02
1.492196227155255079e+09 1.423999999999999988e-01 2.935500000000000114e+02
1.492196227254781008e+09 1.424999999999999878e-01 2.935500000000000114e+02
1.492196227359792948e+09 1.421999999999999931e-01 2.935500000000000114e+02
1.492196227470299006e+09 1.423999999999999988e-01 2.935500000000000114e+02
1.492196227570698977e+09 1.423999999999999988e-01 2.935500000000000114e+02
1.492196227670469046e+09 1.421999999999999931e-01 2.935500000000000114e+02
1.492196227770134926e+09 1.423000000000000098e-01 2.935500000000000114e+02
1.492196227870227098e+09 1.421999999999999931e-01 2.935500000000000114e+02
1.492196227969763041e+09 1.423000000000000098e-01 2.935500000000000114e+02
1.492196228069519997e+09 1.419999999999999873e-01 2.935500000000000114e+02
1.492196228167458057e+09 1.423999999999999988e-01 2.935500000000000114e+02
1.492196228284745932e+09 1.424999999999999878e-01 2.935500000000000114e+02
1.492196228384674072e+09 1.424999999999999878e-01 2.935500000000000114e+02
1.492196228481553078e+09 1.424999999999999878e-01 2.935500000000000114e+02
1.492196228583743095e+09 1.423000000000000098e-01 2.935500000000000114e+02
1.492196228683690071e+09 1.423999999999999988e-01 2.935500000000000114e+02
1.492196228779289007e+09 1.423999999999999988e-01 2.935500000000000114e+02
1.492196228882750988e+09 1.423999999999999988e-01 2.935500000000000114e+02
1.492196228982594013e+09 1.423999999999999988e-01 2.935500000000000114e+02
1.492196229093142033e+09 1.424999999999999878e-01 2.935600000000000023e+02
1.492196229195332050e+09 1.421999999999999931e-01 2.935600000000000023e+02
1.492196229295486927e+09 1.423999999999999988e-01 2.935600000000000023e+02
1.492196229391113043e+09 1.423999999999999988e-01 2.935600000000000023e+02
1.492196229491086006e+09 1.423999999999999988e-01 2.935600000000000023e+02
1.492196229590835094e+09 1.423999999999999988e-01 2.935600000000000023e+02
1.492196229693599939e+09 1.423999999999999988e-01 2.935600000000000023e+02
1.492196229789730072e+09 1.423000000000000098e-01 2.935600000000000023e+02
1.492196229907469034e+09 1.423000000000000098e-01 2.935600000000000023e+02
1.492196230007456064e+09 1.423000000000000098e-01 2.935600000000000023e+02
1.492196230102989912e+09 1.421999999999999931e-01 2.935600000000000023e+02
1.492196230206850052e+09 1.423000000000000098e-01 2.935600000000000023e+02
1.492196230306516886e+09 1.421999999999999931e-01 2.935600000000000023e+02
1.492196230405452013e+09 1.421000000000000041e-01 2.935600000000000023e+02
1.492196230502614021e+09 1.421999999999999931e-01 2.935600000000000023e+02
1.492196230605607986e+09 1.421999999999999931e-01 2.935600000000000023e+02
1.492196230719532967e+09 1.423000000000000098e-01 2.935600000000000023e+02
1.492196230817945957e+09 1.423999999999999988e-01 2.935600000000000023e+02
1.492196230918632984e+09 1.424999999999999878e-01 2.935600000000000023e+02
1.492196231018460989e+09 1.423000000000000098e-01 2.935600000000000023e+02
1.492196231113517046e+09 1.424999999999999878e-01 2.935600000000000023e+02
