# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 0
# Calibrator used: YES
# Weather: very clear
# Units: microWatt
# Comments: 
1.492193425827759027e+09 1.210999999999999993e-01 3.012200000000000273e+02
1.492193425921252966e+09 1.209999999999999964e-01 3.012200000000000273e+02
1.492193426007236004e+09 1.212000000000000022e-01 3.012200000000000273e+02
1.492193426107151985e+09 1.210999999999999993e-01 3.012200000000000273e+02
1.492193426221095085e+09 1.210999999999999993e-01 3.012200000000000273e+02
1.492193426320070028e+09 1.210999999999999993e-01 3.012200000000000273e+02
1.492193426419948101e+09 1.209999999999999964e-01 3.012200000000000273e+02
1.492193426520227909e+09 1.209999999999999964e-01 3.012200000000000273e+02
1.492193426619005919e+09 1.209999999999999964e-01 3.012200000000000273e+02
1.492193426718995094e+09 1.209999999999999964e-01 3.012200000000000273e+02
1.492193426819114923e+09 1.209999999999999964e-01 3.012200000000000273e+02
1.492193426917998075e+09 1.210999999999999993e-01 3.012099999999999795e+02
1.492193427018011093e+09 1.209999999999999964e-01 3.012099999999999795e+02
1.492193427118172884e+09 1.209999999999999964e-01 3.012099999999999795e+02
1.492193427217024088e+09 1.213999999999999940e-01 3.012200000000000273e+02
1.492193427330725908e+09 1.212000000000000022e-01 3.012099999999999795e+02
1.492193427430897951e+09 1.213000000000000050e-01 3.012099999999999795e+02
1.492193427530833006e+09 1.213999999999999940e-01 3.012099999999999795e+02
1.492193427629942894e+09 1.212000000000000022e-01 3.012099999999999795e+02
1.492193427729955912e+09 1.212000000000000022e-01 3.012099999999999795e+02
1.492193427829914093e+09 1.213000000000000050e-01 3.012099999999999795e+02
1.492193427928165913e+09 1.212000000000000022e-01 3.012099999999999795e+02
1.492193428028609037e+09 1.212000000000000022e-01 3.012099999999999795e+02
1.492193428142894030e+09 1.213000000000000050e-01 3.012099999999999795e+02
1.492193428241913080e+09 1.212000000000000022e-01 3.012099999999999795e+02
1.492193428341814041e+09 1.212000000000000022e-01 3.012099999999999795e+02
1.492193428441796064e+09 1.212000000000000022e-01 3.012099999999999795e+02
1.492193428541019917e+09 1.213000000000000050e-01 3.012099999999999795e+02
1.492193428640860081e+09 1.212000000000000022e-01 3.012099999999999795e+02
1.492193428739660978e+09 1.213000000000000050e-01 3.012099999999999795e+02
1.492193428839883089e+09 1.210999999999999993e-01 3.012099999999999795e+02
1.492193428953820944e+09 1.209999999999999964e-01 3.012099999999999795e+02
1.492193429053710938e+09 1.208999999999999936e-01 3.012099999999999795e+02
1.492193429153036118e+09 1.209999999999999964e-01 3.012099999999999795e+02
1.492193429252408981e+09 1.210999999999999993e-01 3.012099999999999795e+02
1.492193429352544069e+09 1.209999999999999964e-01 3.012099999999999795e+02
1.492193429452598095e+09 1.209999999999999964e-01 3.012099999999999795e+02
1.492193429551743984e+09 1.209999999999999964e-01 3.012099999999999795e+02
1.492193429651782990e+09 1.212000000000000022e-01 3.012099999999999795e+02
1.492193429765821934e+09 1.213999999999999940e-01 3.011999999999999886e+02
1.492193429864731073e+09 1.212000000000000022e-01 3.011999999999999886e+02
1.492193429965260029e+09 1.212000000000000022e-01 3.011999999999999886e+02
1.492193430064590931e+09 1.213999999999999940e-01 3.011999999999999886e+02
1.492193430163635969e+09 1.213000000000000050e-01 3.011999999999999886e+02
1.492193430263698101e+09 1.213000000000000050e-01 3.011999999999999886e+02
1.492193430363621950e+09 1.213000000000000050e-01 3.011999999999999886e+02
