# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 0
# Calibrator used: YES
# Weather: very clear
# Units: microWatt
# Comments: 13 V
1.492196873080632925e+09 1.406999999999999917e-01 2.937300000000000182e+02
1.492196873192475080e+09 1.408000000000000085e-01 2.937300000000000182e+02
1.492196873289153099e+09 1.406999999999999917e-01 2.937300000000000182e+02
1.492196873392343998e+09 1.408999999999999975e-01 2.937400000000000091e+02
1.492196873507123947e+09 1.406999999999999917e-01 2.937400000000000091e+02
1.492196873607058048e+09 1.408000000000000085e-01 2.937400000000000091e+02
1.492196873703558922e+09 1.406999999999999917e-01 2.937400000000000091e+02
1.492196873805970907e+09 1.408000000000000085e-01 2.937400000000000091e+02
1.492196873906009912e+09 1.406999999999999917e-01 2.937400000000000091e+02
1.492196874005981922e+09 1.406999999999999917e-01 2.937400000000000091e+02
1.492196874105165958e+09 1.408000000000000085e-01 2.937400000000000091e+02
1.492196874204905987e+09 1.408000000000000085e-01 2.937400000000000091e+02
1.492196874304982901e+09 1.409999999999999865e-01 2.937400000000000091e+02
1.492196874417850971e+09 1.409999999999999865e-01 2.937400000000000091e+02
1.492196874517978907e+09 1.408999999999999975e-01 2.937400000000000091e+02
1.492196874617983103e+09 1.408999999999999975e-01 2.937400000000000091e+02
1.492196874716917038e+09 1.408999999999999975e-01 2.937400000000000091e+02
1.492196874817197084e+09 1.408999999999999975e-01 2.937500000000000000e+02
1.492196874916881084e+09 1.408000000000000085e-01 2.937500000000000000e+02
1.492196875015950918e+09 1.408999999999999975e-01 2.937500000000000000e+02
1.492196875115803003e+09 1.408999999999999975e-01 2.937500000000000000e+02
1.492196875225749016e+09 1.409999999999999865e-01 2.937500000000000000e+02
1.492196875325422049e+09 1.408999999999999975e-01 2.937500000000000000e+02
1.492196875426398993e+09 1.408999999999999975e-01 2.937500000000000000e+02
1.492196875524940968e+09 1.408999999999999975e-01 2.937500000000000000e+02
1.492196875624838114e+09 1.408999999999999975e-01 2.937500000000000000e+02
1.492196875724478006e+09 1.408000000000000085e-01 2.937500000000000000e+02
1.492196875824316025e+09 1.408000000000000085e-01 2.937500000000000000e+02
1.492196875924091101e+09 1.406999999999999917e-01 2.937500000000000000e+02
1.492196876040489912e+09 1.406999999999999917e-01 2.937500000000000000e+02
1.492196876138425112e+09 1.406999999999999917e-01 2.937500000000000000e+02
1.492196876240017891e+09 1.406999999999999917e-01 2.937500000000000000e+02
1.492196876339792013e+09 1.406999999999999917e-01 2.937500000000000000e+02
1.492196876434845924e+09 1.408000000000000085e-01 2.937500000000000000e+02
1.492196876537115097e+09 1.408000000000000085e-01 2.937599999999999909e+02
1.492196876638782024e+09 1.408000000000000085e-01 2.937599999999999909e+02
1.492196876738776922e+09 1.411000000000000032e-01 2.937599999999999909e+02
1.492196876852108955e+09 1.408999999999999975e-01 2.937599999999999909e+02
1.492196876952717066e+09 1.408999999999999975e-01 2.937599999999999909e+02
1.492196877051811934e+09 1.409999999999999865e-01 2.937599999999999909e+02
1.492196877148379087e+09 1.408999999999999975e-01 2.937599999999999909e+02
1.492196877251705885e+09 1.406999999999999917e-01 2.937599999999999909e+02
1.492196877350828886e+09 1.408000000000000085e-01 2.937599999999999909e+02
1.492196877445735931e+09 1.408000000000000085e-01 2.937599999999999909e+02
1.492196877550216913e+09 1.408999999999999975e-01 2.937599999999999909e+02
1.492196877664824009e+09 1.409999999999999865e-01 2.937599999999999909e+02
1.492196877759838104e+09 1.409999999999999865e-01 2.937699999999999818e+02
1.492196877863636017e+09 1.408000000000000085e-01 2.937699999999999818e+02
1.492196877963625908e+09 1.409999999999999865e-01 2.937699999999999818e+02
1.492196878062782049e+09 1.408999999999999975e-01 2.937699999999999818e+02
1.492196878159598112e+09 1.408000000000000085e-01 2.937699999999999818e+02
1.492196878262784958e+09 1.408999999999999975e-01 2.937699999999999818e+02
1.492196878361752033e+09 1.406999999999999917e-01 2.937699999999999818e+02
1.492196878472935915e+09 1.406999999999999917e-01 2.937699999999999818e+02
1.492196878575858116e+09 1.406999999999999917e-01 2.937699999999999818e+02
1.492196878674581051e+09 1.406000000000000028e-01 2.937699999999999818e+02
1.492196878769627094e+09 1.408000000000000085e-01 2.937699999999999818e+02
1.492196878874011993e+09 1.406999999999999917e-01 2.937699999999999818e+02
1.492196878973568916e+09 1.406999999999999917e-01 2.937699999999999818e+02
1.492196879073275089e+09 1.408999999999999975e-01 2.937699999999999818e+02
1.492196879169676065e+09 1.408000000000000085e-01 2.937699999999999818e+02
1.492196879282732964e+09 1.408999999999999975e-01 2.937799999999999727e+02
1.492196879382415056e+09 1.406999999999999917e-01 2.937799999999999727e+02
1.492196879483539104e+09 1.406999999999999917e-01 2.937799999999999727e+02
1.492196879582031012e+09 1.408000000000000085e-01 2.937799999999999727e+02
1.492196879681787014e+09 1.406999999999999917e-01 2.937799999999999727e+02
1.492196879781673908e+09 1.408000000000000085e-01 2.937799999999999727e+02
1.492196879881325006e+09 1.408000000000000085e-01 2.937799999999999727e+02
1.492196879981089115e+09 1.409999999999999865e-01 2.937799999999999727e+02
1.492196880094542980e+09 1.409999999999999865e-01 2.937799999999999727e+02
1.492196880198427916e+09 1.408000000000000085e-01 2.937799999999999727e+02
1.492196880297012091e+09 1.409999999999999865e-01 2.937799999999999727e+02
1.492196880396775007e+09 1.408999999999999975e-01 2.937799999999999727e+02
1.492196880496234894e+09 1.408999999999999975e-01 2.937799999999999727e+02
1.492196880596309900e+09 1.408000000000000085e-01 2.937799999999999727e+02
1.492196880696069956e+09 1.409999999999999865e-01 2.937900000000000205e+02
1.492196880792834997e+09 1.408000000000000085e-01 2.937900000000000205e+02
1.492196880910440922e+09 1.406999999999999917e-01 2.937900000000000205e+02
1.492196881009465933e+09 1.406999999999999917e-01 2.937900000000000205e+02
1.492196881105344057e+09 1.406999999999999917e-01 2.937900000000000205e+02
1.492196881209575891e+09 1.408000000000000085e-01 2.937900000000000205e+02
1.492196881308417082e+09 1.408000000000000085e-01 2.937900000000000205e+02
1.492196881408438921e+09 1.408000000000000085e-01 2.937900000000000205e+02
1.492196881506616116e+09 1.408000000000000085e-01 2.937900000000000205e+02
1.492196881607458115e+09 1.406999999999999917e-01 2.937900000000000205e+02
1.492196881721395016e+09 1.408999999999999975e-01 2.937900000000000205e+02
1.492196881817075014e+09 1.406999999999999917e-01 2.937900000000000205e+02
1.492196881920732021e+09 1.408999999999999975e-01 2.937900000000000205e+02
1.492196882020347118e+09 1.406999999999999917e-01 2.937900000000000205e+02
1.492196882120404959e+09 1.408999999999999975e-01 2.938000000000000114e+02
1.492196882219333887e+09 1.408000000000000085e-01 2.938000000000000114e+02
1.492196882318610907e+09 1.408999999999999975e-01 2.938000000000000114e+02
1.492196882419140100e+09 1.409999999999999865e-01 2.938000000000000114e+02
1.492196882533314943e+09 1.409999999999999865e-01 2.938000000000000114e+02
1.492196882632535934e+09 1.409999999999999865e-01 2.938000000000000114e+02
1.492196882732343912e+09 1.408999999999999975e-01 2.938000000000000114e+02
1.492196882832335949e+09 1.408000000000000085e-01 2.938000000000000114e+02
1.492196882930180073e+09 1.408999999999999975e-01 2.938000000000000114e+02
1.492196883029356003e+09 1.408999999999999975e-01 2.938000000000000114e+02
1.492196883131222963e+09 1.408000000000000085e-01 2.938000000000000114e+02
1.492196883226497889e+09 1.408999999999999975e-01 2.938000000000000114e+02
1.492196883339729071e+09 1.408000000000000085e-01 2.938000000000000114e+02
1.492196883439383030e+09 1.408000000000000085e-01 2.938000000000000114e+02
1.492196883540437937e+09 1.408000000000000085e-01 2.938000000000000114e+02
1.492196883640233040e+09 1.408000000000000085e-01 2.938000000000000114e+02
1.492196883738795042e+09 1.408000000000000085e-01 2.938100000000000023e+02
