# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 50
# Calibrator used: YES
# Weather: very clear
# Units: nanoWatt
# Comments: 
1.492194997110003948e+09 6.749000000000000554e-01 2.959399999999999977e+02
1.492194997200376987e+09 6.735999999999999766e-01 2.959399999999999977e+02
1.492194997284316063e+09 6.737999999999999545e-01 2.959300000000000068e+02
1.492194997385138035e+09 6.749000000000000554e-01 2.959300000000000068e+02
1.492194997485671997e+09 6.740000000000000435e-01 2.959300000000000068e+02
1.492194997584532976e+09 6.740000000000000435e-01 2.959300000000000068e+02
1.492194997698431969e+09 6.742000000000000215e-01 2.959300000000000068e+02
1.492194997798398018e+09 6.740000000000000435e-01 2.959300000000000068e+02
1.492194997897310019e+09 6.733000000000000096e-01 2.959300000000000068e+02
1.492194997997366905e+09 6.736999999999999655e-01 2.959300000000000068e+02
1.492194998097297907e+09 6.739000000000000545e-01 2.959300000000000068e+02
1.492194998196423054e+09 6.741000000000000325e-01 2.959300000000000068e+02
1.492194998296456099e+09 6.741000000000000325e-01 2.959300000000000068e+02
1.492194998396310091e+09 6.746999999999999664e-01 2.959300000000000068e+02
1.492194998495345116e+09 6.740000000000000435e-01 2.959200000000000159e+02
1.492194998609316111e+09 6.735999999999999766e-01 2.959200000000000159e+02
1.492194998709211111e+09 6.739000000000000545e-01 2.959200000000000159e+02
1.492194998809417009e+09 6.741000000000000325e-01 2.959200000000000159e+02
1.492194998908432961e+09 6.735999999999999766e-01 2.959200000000000159e+02
1.492194999008218050e+09 6.742000000000000215e-01 2.959200000000000159e+02
1.492194999108103037e+09 6.743999999999999995e-01 2.959200000000000159e+02
1.492194999207253933e+09 6.740000000000000435e-01 2.959200000000000159e+02
1.492194999307337999e+09 6.740000000000000435e-01 2.959200000000000159e+02
1.492194999405958891e+09 6.740000000000000435e-01 2.959200000000000159e+02
1.492194999520148039e+09 6.742000000000000215e-01 2.959200000000000159e+02
1.492194999620120049e+09 6.739000000000000545e-01 2.959200000000000159e+02
1.492194999720525026e+09 6.740000000000000435e-01 2.959200000000000159e+02
1.492194999819227934e+09 6.736999999999999655e-01 2.959100000000000250e+02
1.492194999919123888e+09 6.745999999999999774e-01 2.959100000000000250e+02
1.492195000017931938e+09 6.737999999999999545e-01 2.959100000000000250e+02
1.492195000118210077e+09 6.740000000000000435e-01 2.959100000000000250e+02
1.492195000217874050e+09 6.744999999999999885e-01 2.959100000000000250e+02
1.492195000331892014e+09 6.741000000000000325e-01 2.959100000000000250e+02
