# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 50
# Calibrator used: YES
# Weather: very clear
# Units: nanoWatt
# Comments: 13 V
1.492196457228298903e+09 8.066999999999999726e-01 2.936899999999999977e+02
1.492196457339297056e+09 8.062000000000000277e-01 2.936899999999999977e+02
1.492196457438338041e+09 8.068999999999999506e-01 2.936899999999999977e+02
1.492196457538233995e+09 8.071000000000000396e-01 2.936899999999999977e+02
1.492196457638566971e+09 8.064000000000000057e-01 2.936899999999999977e+02
1.492196457738328934e+09 8.070000000000000506e-01 2.936899999999999977e+02
1.492196457838005066e+09 8.065999999999999837e-01 2.936899999999999977e+02
1.492196457937855005e+09 8.064999999999999947e-01 2.936899999999999977e+02
1.492196458037630081e+09 8.068999999999999506e-01 2.936899999999999977e+02
1.492196458137389898e+09 8.061000000000000387e-01 2.936899999999999977e+02
1.492196458253724098e+09 8.064000000000000057e-01 2.936899999999999977e+02
1.492196458353487015e+09 8.070000000000000506e-01 2.936899999999999977e+02
1.492196458453250885e+09 8.068999999999999506e-01 2.936899999999999977e+02
1.492196458553020000e+09 8.064000000000000057e-01 2.936899999999999977e+02
1.492196458652782917e+09 8.068999999999999506e-01 2.936899999999999977e+02
1.492196458752374887e+09 8.065999999999999837e-01 2.936899999999999977e+02
1.492196458852129936e+09 8.074000000000000066e-01 2.936899999999999977e+02
1.492196458952076912e+09 8.066999999999999726e-01 2.936899999999999977e+02
1.492196459060852051e+09 8.066999999999999726e-01 2.936899999999999977e+02
1.492196459166109085e+09 8.075999999999999845e-01 2.936899999999999977e+02
1.492196459264952898e+09 8.065999999999999837e-01 2.936899999999999977e+02
1.492196459365123034e+09 8.072000000000000286e-01 2.936899999999999977e+02
1.492196459465027094e+09 8.066999999999999726e-01 2.936899999999999977e+02
1.492196459563970089e+09 8.070000000000000506e-01 2.936899999999999977e+02
1.492196459663172007e+09 8.064999999999999947e-01 2.936899999999999977e+02
1.492196459763995886e+09 8.072000000000000286e-01 2.936899999999999977e+02
1.492196459871953011e+09 8.073000000000000176e-01 2.936899999999999977e+02
1.492196459976212978e+09 8.071000000000000396e-01 2.936899999999999977e+02
1.492196460077162027e+09 8.073000000000000176e-01 2.936899999999999977e+02
1.492196460175652981e+09 8.065999999999999837e-01 2.936899999999999977e+02
1.492196460272525072e+09 8.064000000000000057e-01 2.936899999999999977e+02
1.492196460376121044e+09 8.062000000000000277e-01 2.936899999999999977e+02
1.492196460475004911e+09 8.068999999999999506e-01 2.936899999999999977e+02
1.492196460574954033e+09 8.068999999999999506e-01 2.936899999999999977e+02
1.492196460688877106e+09 8.066999999999999726e-01 2.936899999999999977e+02
1.492196460788742065e+09 8.067999999999999616e-01 2.936899999999999977e+02
1.492196460883833885e+09 8.070000000000000506e-01 2.936899999999999977e+02
1.492196460988110065e+09 8.062000000000000277e-01 2.936899999999999977e+02
1.492196461087966919e+09 8.074000000000000066e-01 2.936899999999999977e+02
1.492196461186913013e+09 8.063000000000000167e-01 2.936899999999999977e+02
1.492196461285092115e+09 8.070000000000000506e-01 2.936899999999999977e+02
1.492196461387018919e+09 8.073000000000000176e-01 2.936899999999999977e+02
1.492196461495928049e+09 8.068999999999999506e-01 2.936899999999999977e+02
1.492196461597071886e+09 8.057999999999999607e-01 2.936899999999999977e+02
1.492196461695559025e+09 8.057999999999999607e-01 2.936899999999999977e+02
1.492196461795319080e+09 8.062000000000000277e-01 2.936899999999999977e+02
1.492196461893624067e+09 8.066999999999999726e-01 2.936899999999999977e+02
1.492196461998078108e+09 8.070000000000000506e-01 2.936899999999999977e+02
1.492196462094616890e+09 8.065999999999999837e-01 2.936899999999999977e+02
1.492196462194235086e+09 8.071000000000000396e-01 2.936899999999999977e+02
1.492196462310936928e+09 8.061000000000000387e-01 2.936899999999999977e+02
1.492196462410497904e+09 8.064000000000000057e-01 2.936899999999999977e+02
1.492196462510252953e+09 8.062000000000000277e-01 2.936899999999999977e+02
1.492196462609932899e+09 8.072000000000000286e-01 2.936899999999999977e+02
1.492196462709781885e+09 8.066999999999999726e-01 2.936899999999999977e+02
1.492196462809580088e+09 8.074000000000000066e-01 2.936899999999999977e+02
1.492196462904990911e+09 8.058999999999999497e-01 2.936899999999999977e+02
1.492196463009313107e+09 8.060000000000000497e-01 2.936899999999999977e+02
1.492196463122757912e+09 8.061000000000000387e-01 2.936899999999999977e+02
1.492196463217921972e+09 8.063000000000000167e-01 2.936899999999999977e+02
1.492196463322871923e+09 8.064000000000000057e-01 2.936899999999999977e+02
1.492196463421762943e+09 8.065999999999999837e-01 2.936899999999999977e+02
1.492196463521790028e+09 8.066999999999999726e-01 2.936899999999999977e+02
1.492196463619322062e+09 8.074000000000000066e-01 2.936899999999999977e+02
1.492196463721719980e+09 8.067999999999999616e-01 2.936899999999999977e+02
1.492196463820677042e+09 8.061000000000000387e-01 2.936899999999999977e+02
