# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 50
# Calibrator used: YES
# Weather: very clear
# Units: nanoWatt
# Comments: 13 V
1.492196548245775938e+09 8.043000000000000149e-01 2.936000000000000227e+02
1.492196548354568005e+09 8.046999999999999709e-01 2.936000000000000227e+02
1.492196548454529047e+09 8.037999999999999590e-01 2.936000000000000227e+02
1.492196548551522017e+09 8.037999999999999590e-01 2.936000000000000227e+02
1.492196548653506041e+09 8.045999999999999819e-01 2.936000000000000227e+02
1.492196548753494024e+09 8.043000000000000149e-01 2.936000000000000227e+02
1.492196548867335081e+09 8.044000000000000039e-01 2.936000000000000227e+02
1.492196548966559887e+09 8.041000000000000369e-01 2.936000000000000227e+02
1.492196549066445112e+09 8.043000000000000149e-01 2.936000000000000227e+02
1.492196549166380882e+09 8.041000000000000369e-01 2.936000000000000227e+02
1.492196549265439034e+09 8.051000000000000378e-01 2.936000000000000227e+02
1.492196549365444899e+09 8.043000000000000149e-01 2.936000000000000227e+02
1.492196549465425968e+09 8.050000000000000488e-01 2.936000000000000227e+02
1.492196549579200029e+09 8.044000000000000039e-01 2.936000000000000227e+02
1.492196549678303957e+09 8.041000000000000369e-01 2.936000000000000227e+02
1.492196549778422117e+09 8.042000000000000259e-01 2.936000000000000227e+02
1.492196549878443003e+09 8.040000000000000480e-01 2.936000000000000227e+02
1.492196549977399111e+09 8.041000000000000369e-01 2.936000000000000227e+02
1.492196550077322006e+09 8.042000000000000259e-01 2.936000000000000227e+02
1.492196550177283049e+09 8.044999999999999929e-01 2.936000000000000227e+02
1.492196550276405096e+09 8.046999999999999709e-01 2.936000000000000227e+02
1.492196550390172005e+09 8.041000000000000369e-01 2.936000000000000227e+02
1.492196550490804911e+09 8.050000000000000488e-01 2.936000000000000227e+02
1.492196550590231895e+09 8.045999999999999819e-01 2.936000000000000227e+02
1.492196550684243917e+09 8.041000000000000369e-01 2.936000000000000227e+02
1.492196550788023949e+09 8.041000000000000369e-01 2.936000000000000227e+02
1.492196550888385057e+09 8.037999999999999590e-01 2.936000000000000227e+02
1.492196550988239050e+09 8.038999999999999480e-01 2.936000000000000227e+02
1.492196551085542917e+09 8.040000000000000480e-01 2.936000000000000227e+02
1.492196551198702097e+09 8.037999999999999590e-01 2.936000000000000227e+02
1.492196551297163010e+09 8.042000000000000259e-01 2.936000000000000227e+02
1.492196551398227930e+09 8.037999999999999590e-01 2.936000000000000227e+02
1.492196551497996092e+09 8.044000000000000039e-01 2.936000000000000227e+02
1.492196551595658064e+09 8.040000000000000480e-01 2.936000000000000227e+02
1.492196551699867964e+09 8.043000000000000149e-01 2.936000000000000227e+02
1.492196551797283888e+09 8.042000000000000259e-01 2.936000000000000227e+02
1.492196551896969080e+09 8.044000000000000039e-01 2.936000000000000227e+02
1.492196552013521910e+09 8.042000000000000259e-01 2.936000000000000227e+02
1.492196552113209009e+09 8.042000000000000259e-01 2.936000000000000227e+02
1.492196552212898016e+09 8.044999999999999929e-01 2.936000000000000227e+02
1.492196552308729887e+09 8.044000000000000039e-01 2.936000000000000227e+02
1.492196552412203074e+09 8.042000000000000259e-01 2.936000000000000227e+02
1.492196552511054039e+09 8.042000000000000259e-01 2.936000000000000227e+02
1.492196552609863043e+09 8.043000000000000149e-01 2.936000000000000227e+02
1.492196552710928917e+09 8.044000000000000039e-01 2.936000000000000227e+02
1.492196552825138092e+09 8.037999999999999590e-01 2.936000000000000227e+02
1.492196552920208931e+09 8.036999999999999700e-01 2.936000000000000227e+02
1.492196553024565935e+09 8.041000000000000369e-01 2.936000000000000227e+02
1.492196553124129057e+09 8.034000000000000030e-01 2.936000000000000227e+02
1.492196553224117994e+09 8.036999999999999700e-01 2.936000000000000227e+02
1.492196553318757057e+09 8.044000000000000039e-01 2.936000000000000227e+02
1.492196553423183918e+09 8.041000000000000369e-01 2.936000000000000227e+02
1.492196553523077965e+09 8.045999999999999819e-01 2.936000000000000227e+02
1.492196553632581949e+09 8.040000000000000480e-01 2.936000000000000227e+02
1.492196553736340046e+09 8.034999999999999920e-01 2.936000000000000227e+02
1.492196553836097002e+09 8.041000000000000369e-01 2.936000000000000227e+02
1.492196553934973955e+09 8.036999999999999700e-01 2.936000000000000227e+02
1.492196554032922029e+09 8.032000000000000250e-01 2.936000000000000227e+02
1.492196554134958029e+09 8.037999999999999590e-01 2.936000000000000227e+02
1.492196554233932018e+09 8.043000000000000149e-01 2.936000000000000227e+02
1.492196554330235958e+09 8.035999999999999810e-01 2.936000000000000227e+02
1.492196554447976112e+09 8.045999999999999819e-01 2.935899999999999750e+02
1.492196554544563055e+09 8.047999999999999599e-01 2.935899999999999750e+02
1.492196554644457102e+09 8.036999999999999700e-01 2.935899999999999750e+02
1.492196554747072935e+09 8.038999999999999480e-01 2.935899999999999750e+02
1.492196554846992970e+09 8.036999999999999700e-01 2.936000000000000227e+02
1.492196554942034006e+09 8.044999999999999929e-01 2.935899999999999750e+02
1.492196555046149969e+09 8.045999999999999819e-01 2.935899999999999750e+02
1.492196555145899057e+09 8.037999999999999590e-01 2.935899999999999750e+02
1.492196555255196095e+09 8.044999999999999929e-01 2.935899999999999750e+02
1.492196555355432987e+09 8.037999999999999590e-01 2.935899999999999750e+02
1.492196555455224037e+09 8.037999999999999590e-01 2.935899999999999750e+02
1.492196555556197882e+09 8.044000000000000039e-01 2.935899999999999750e+02
1.492196555654989004e+09 8.037999999999999590e-01 2.935899999999999750e+02
1.492196555754519939e+09 8.045999999999999819e-01 2.935899999999999750e+02
1.492196555854279041e+09 8.047999999999999599e-01 2.936000000000000227e+02
1.492196555952794075e+09 8.038999999999999480e-01 2.935899999999999750e+02
1.492196556070400000e+09 8.036999999999999700e-01 2.935899999999999750e+02
1.492196556166193008e+09 8.044000000000000039e-01 2.935899999999999750e+02
1.492196556267606974e+09 8.045999999999999819e-01 2.935899999999999750e+02
1.492196556369677067e+09 8.028999999999999471e-01 2.935899999999999750e+02
1.492196556469444990e+09 8.045999999999999819e-01 2.935899999999999750e+02
