# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): -20
# Calibrator used: YES
# Weather: very clear
# Units: nanoWatt
# Comments: 
1.492193568502862930e+09 6.653000000000000025e-01 2.999200000000000159e+02
1.492193568595345974e+09 6.653999999999999915e-01 2.999200000000000159e+02
1.492193568695663929e+09 6.653999999999999915e-01 2.999200000000000159e+02
1.492193568795613050e+09 6.647999999999999465e-01 2.999200000000000159e+02
1.492193568894411087e+09 6.651000000000000245e-01 2.999100000000000250e+02
1.492193568994364977e+09 6.653999999999999915e-01 2.999100000000000250e+02
1.492193569093384027e+09 6.643999999999999906e-01 2.999100000000000250e+02
1.492193569207493067e+09 6.654999999999999805e-01 2.999100000000000250e+02
1.492193569307476044e+09 6.649000000000000465e-01 2.998999999999999773e+02
1.492193569407493114e+09 6.645999999999999686e-01 2.998999999999999773e+02
1.492193569506324053e+09 6.645999999999999686e-01 2.998999999999999773e+02
1.492193569606431961e+09 6.645999999999999686e-01 2.998999999999999773e+02
1.492193569706419945e+09 6.651000000000000245e-01 2.998999999999999773e+02
1.492193569805377960e+09 6.652000000000000135e-01 2.998999999999999773e+02
1.492193569905220032e+09 6.652000000000000135e-01 2.998899999999999864e+02
1.492193570005428076e+09 6.642000000000000126e-01 2.998899999999999864e+02
1.492193570118381023e+09 6.643999999999999906e-01 2.998899999999999864e+02
1.492193570218374014e+09 6.650000000000000355e-01 2.998899999999999864e+02
1.492193570318253040e+09 6.649000000000000465e-01 2.998899999999999864e+02
1.492193570417256117e+09 6.645999999999999686e-01 2.998899999999999864e+02
1.492193570517430067e+09 6.653000000000000025e-01 2.998899999999999864e+02
1.492193570617438078e+09 6.649000000000000465e-01 2.998799999999999955e+02
1.492193570716336012e+09 6.645999999999999686e-01 2.998799999999999955e+02
1.492193570816196918e+09 6.653999999999999915e-01 2.998799999999999955e+02
1.492193570930037975e+09 6.647999999999999465e-01 2.998799999999999955e+02
1.492193571030221939e+09 6.642000000000000126e-01 2.998700000000000045e+02
1.492193571128556013e+09 6.650000000000000355e-01 2.998700000000000045e+02
1.492193571228549957e+09 6.654999999999999805e-01 2.998700000000000045e+02
1.492193571328254938e+09 6.657999999999999474e-01 2.998700000000000045e+02
1.492193571428179979e+09 6.650000000000000355e-01 2.998700000000000045e+02
1.492193571527220011e+09 6.647999999999999465e-01 2.998700000000000045e+02
1.492193571628242016e+09 6.649000000000000465e-01 2.998700000000000045e+02
1.492193571741616011e+09 6.644999999999999796e-01 2.998600000000000136e+02
1.492193571840814114e+09 6.657999999999999474e-01 2.998600000000000136e+02
1.492193571940362930e+09 6.647999999999999465e-01 2.998600000000000136e+02
1.492193572041265965e+09 6.645999999999999686e-01 2.998600000000000136e+02
1.492193572140069008e+09 6.656999999999999584e-01 2.998600000000000136e+02
1.492193572239650965e+09 6.647999999999999465e-01 2.998600000000000136e+02
1.492193572339412928e+09 6.641000000000000236e-01 2.998500000000000227e+02
1.492193572438183069e+09 6.652000000000000135e-01 2.998500000000000227e+02
1.492193572553193092e+09 6.653999999999999915e-01 2.998500000000000227e+02
1.492193572653163910e+09 6.646999999999999575e-01 2.998500000000000227e+02
1.492193572752075911e+09 6.643999999999999906e-01 2.998500000000000227e+02
1.492193572852163076e+09 6.652000000000000135e-01 2.998500000000000227e+02
1.492193572952066898e+09 6.651000000000000245e-01 2.998500000000000227e+02
1.492193573049794912e+09 6.653999999999999915e-01 2.998399999999999750e+02
1.492193573151135921e+09 6.645999999999999686e-01 2.998399999999999750e+02
1.492193573251085997e+09 6.651000000000000245e-01 2.998399999999999750e+02
1.492193573364953995e+09 6.649000000000000465e-01 2.998399999999999750e+02
1.492193573464112997e+09 6.653999999999999915e-01 2.998399999999999750e+02
1.492193573564306021e+09 6.645999999999999686e-01 2.998299999999999841e+02
1.492193573664150953e+09 6.656999999999999584e-01 2.998299999999999841e+02
1.492193573763057947e+09 6.651000000000000245e-01 2.998299999999999841e+02
1.492193573863034010e+09 6.645999999999999686e-01 2.998299999999999841e+02
1.492193573962974072e+09 6.650000000000000355e-01 2.998299999999999841e+02
1.492193574061953068e+09 6.661000000000000254e-01 2.998199999999999932e+02
1.492193574176011086e+09 6.641000000000000236e-01 2.998199999999999932e+02
1.492193574275966883e+09 6.655999999999999694e-01 2.998199999999999932e+02
1.492193574374852896e+09 6.649000000000000465e-01 2.998199999999999932e+02
1.492193574475387096e+09 6.653999999999999915e-01 2.998199999999999932e+02
1.492193574575062990e+09 6.647999999999999465e-01 2.998100000000000023e+02
1.492193574673966885e+09 6.645999999999999686e-01 2.998100000000000023e+02
1.492193574773916006e+09 6.650000000000000355e-01 2.998100000000000023e+02
1.492193574873891115e+09 6.646999999999999575e-01 2.998100000000000023e+02
1.492193574987880945e+09 6.652000000000000135e-01 2.998100000000000023e+02
1.492193575086689949e+09 6.650000000000000355e-01 2.998100000000000023e+02
1.492193575186825991e+09 6.649000000000000465e-01 2.998000000000000114e+02
1.492193575286839962e+09 6.647999999999999465e-01 2.998000000000000114e+02
1.492193575385539055e+09 6.650000000000000355e-01 2.998000000000000114e+02
1.492193575486238003e+09 6.652000000000000135e-01 2.998000000000000114e+02
1.492193575585825920e+09 6.647999999999999465e-01 2.997900000000000205e+02
1.492193575684902906e+09 6.650000000000000355e-01 2.997900000000000205e+02
1.492193575799042940e+09 6.653000000000000025e-01 2.997900000000000205e+02
1.492193575898740053e+09 6.649000000000000465e-01 2.997900000000000205e+02
1.492193575997348070e+09 6.652000000000000135e-01 2.997799999999999727e+02
1.492193576097423077e+09 6.650000000000000355e-01 2.997799999999999727e+02
1.492193576196810961e+09 6.647999999999999465e-01 2.997799999999999727e+02
1.492193576296624899e+09 6.653999999999999915e-01 2.997799999999999727e+02
1.492193576395829916e+09 6.644999999999999796e-01 2.997799999999999727e+02
1.492193576496165037e+09 6.645999999999999686e-01 2.997699999999999818e+02
1.492193576610740900e+09 6.652000000000000135e-01 2.997699999999999818e+02
1.492193576710176945e+09 6.646999999999999575e-01 2.997599999999999909e+02
1.492193576809711933e+09 6.655999999999999694e-01 2.997599999999999909e+02
1.492193576909694910e+09 6.647999999999999465e-01 2.997599999999999909e+02
1.492193577008351088e+09 6.643999999999999906e-01 2.997500000000000000e+02
1.492193577108797073e+09 6.645999999999999686e-01 2.997500000000000000e+02
1.492193577208739996e+09 6.644999999999999796e-01 2.997500000000000000e+02
1.492193577307581902e+09 6.651000000000000245e-01 2.997500000000000000e+02
1.492193577421639919e+09 6.652000000000000135e-01 2.997400000000000091e+02
1.492193577521795034e+09 6.655999999999999694e-01 2.997400000000000091e+02
1.492193577620677948e+09 6.649000000000000465e-01 2.997400000000000091e+02
1.492193577720999002e+09 6.646999999999999575e-01 2.997300000000000182e+02
1.492193577820687056e+09 6.653000000000000025e-01 2.997300000000000182e+02
1.492193577919807911e+09 6.659000000000000474e-01 2.997300000000000182e+02
1.492193578018740892e+09 6.646999999999999575e-01 2.997200000000000273e+02
1.492193578119790077e+09 6.649000000000000465e-01 2.997200000000000273e+02
1.492193578233653069e+09 6.653000000000000025e-01 2.997200000000000273e+02
1.492193578333463907e+09 6.651000000000000245e-01 2.997099999999999795e+02
1.492193578432667017e+09 6.653999999999999915e-01 2.997099999999999795e+02
1.492193578532706976e+09 6.647999999999999465e-01 2.997099999999999795e+02
1.492193578631553888e+09 6.651000000000000245e-01 2.997099999999999795e+02
1.492193578731667995e+09 6.645999999999999686e-01 2.996999999999999886e+02
1.492193578831705093e+09 6.663000000000000034e-01 2.996999999999999886e+02
1.492193578930574894e+09 6.649000000000000465e-01 2.996999999999999886e+02
1.492193579044495106e+09 6.654999999999999805e-01 2.996899999999999977e+02
1.492193579144663095e+09 6.657999999999999474e-01 2.996899999999999977e+02
1.492193579244508028e+09 6.654999999999999805e-01 2.996899999999999977e+02
1.492193579343377113e+09 6.654999999999999805e-01 2.996899999999999977e+02
1.492193579443411112e+09 6.646999999999999575e-01 2.996800000000000068e+02
1.492193579543241024e+09 6.647999999999999465e-01 2.996800000000000068e+02
1.492193579641860962e+09 6.650000000000000355e-01 2.996800000000000068e+02
1.492193579742281914e+09 6.651000000000000245e-01 2.996700000000000159e+02
1.492193579856472969e+09 6.651000000000000245e-01 2.996700000000000159e+02
1.492193579956434011e+09 6.649000000000000465e-01 2.996700000000000159e+02
1.492193580054562092e+09 6.644999999999999796e-01 2.996700000000000159e+02
1.492193580155482054e+09 6.647999999999999465e-01 2.996600000000000250e+02
1.492193580255390882e+09 6.647999999999999465e-01 2.996600000000000250e+02
1.492193580353527069e+09 6.651000000000000245e-01 2.996600000000000250e+02
1.492193580454615116e+09 6.652000000000000135e-01 2.996600000000000250e+02
1.492193580554445028e+09 6.647999999999999465e-01 2.996499999999999773e+02
1.492193580667303085e+09 6.649000000000000465e-01 2.996499999999999773e+02
1.492193580767410994e+09 6.660000000000000364e-01 2.996499999999999773e+02
1.492193580867364883e+09 6.653000000000000025e-01 2.996499999999999773e+02
1.492193580966418982e+09 6.654999999999999805e-01 2.996499999999999773e+02
1.492193581066404104e+09 6.652000000000000135e-01 2.996499999999999773e+02
1.492193581166388988e+09 6.653999999999999915e-01 2.996399999999999864e+02
1.492193581265408039e+09 6.650000000000000355e-01 2.996399999999999864e+02
1.492193581365225077e+09 6.655999999999999694e-01 2.996399999999999864e+02
1.492193581479142904e+09 6.653000000000000025e-01 2.996399999999999864e+02
1.492193581579313040e+09 6.656999999999999584e-01 2.996399999999999864e+02
1.492193581677084923e+09 6.659000000000000474e-01 2.996399999999999864e+02
1.492193581778390884e+09 6.653000000000000025e-01 2.996299999999999955e+02
1.492193581878376961e+09 6.654999999999999805e-01 2.996299999999999955e+02
1.492193581977432013e+09 6.643999999999999906e-01 2.996299999999999955e+02
1.492193582076351881e+09 6.644999999999999796e-01 2.996299999999999955e+02
1.492193582177114964e+09 6.649000000000000465e-01 2.996299999999999955e+02
1.492193582290306091e+09 6.651000000000000245e-01 2.996299999999999955e+02
1.492193582390209913e+09 6.649000000000000465e-01 2.996299999999999955e+02
1.492193582490386009e+09 6.649000000000000465e-01 2.996200000000000045e+02
1.492193582590270996e+09 6.647999999999999465e-01 2.996200000000000045e+02
1.492193582689291000e+09 6.649000000000000465e-01 2.996200000000000045e+02
1.492193582788733006e+09 6.653999999999999915e-01 2.996200000000000045e+02
1.492193582888185978e+09 6.655999999999999694e-01 2.996100000000000136e+02
1.492193582988183975e+09 6.649000000000000465e-01 2.996100000000000136e+02
1.492193583102355003e+09 6.651000000000000245e-01 2.996100000000000136e+02
1.492193583202207088e+09 6.651000000000000245e-01 2.996100000000000136e+02
1.492193583301157951e+09 6.653999999999999915e-01 2.996100000000000136e+02
1.492193583401145935e+09 6.655999999999999694e-01 2.996100000000000136e+02
1.492193583501257896e+09 6.660000000000000364e-01 2.996100000000000136e+02
1.492193583600162029e+09 6.659000000000000474e-01 2.996000000000000227e+02
1.492193583698873043e+09 6.654999999999999805e-01 2.996000000000000227e+02
1.492193583800144911e+09 6.653999999999999915e-01 2.996000000000000227e+02
1.492193583912970066e+09 6.653000000000000025e-01 2.996000000000000227e+02
1.492193584013439894e+09 6.654999999999999805e-01 2.995899999999999750e+02
1.492193584113187075e+09 6.659000000000000474e-01 2.995899999999999750e+02
1.492193584212992907e+09 6.651000000000000245e-01 2.995899999999999750e+02
1.492193584310982943e+09 6.655999999999999694e-01 2.995899999999999750e+02
1.492193584412106991e+09 6.657999999999999474e-01 2.995899999999999750e+02
1.492193584510366917e+09 6.651000000000000245e-01 2.995899999999999750e+02
1.492193584610053062e+09 6.656999999999999584e-01 2.995899999999999750e+02
1.492193584725013971e+09 6.643000000000000016e-01 2.995899999999999750e+02
1.492193584825062990e+09 6.652000000000000135e-01 2.995899999999999750e+02
1.492193584924056053e+09 6.655999999999999694e-01 2.995799999999999841e+02
1.492193585022924900e+09 6.661000000000000254e-01 2.995799999999999841e+02
1.492193585124031067e+09 6.653000000000000025e-01 2.995799999999999841e+02
1.492193585223016977e+09 6.654999999999999805e-01 2.995799999999999841e+02
1.492193585322043896e+09 6.660000000000000364e-01 2.995699999999999932e+02
1.492193585423018932e+09 6.655999999999999694e-01 2.995699999999999932e+02
1.492193585537091017e+09 6.646999999999999575e-01 2.995699999999999932e+02
1.492193585635591030e+09 6.649000000000000465e-01 2.995699999999999932e+02
1.492193585735997915e+09 6.649000000000000465e-01 2.995699999999999932e+02
1.492193585834983110e+09 6.653000000000000025e-01 2.995699999999999932e+02
1.492193585935087919e+09 6.652000000000000135e-01 2.995600000000000023e+02
1.492193586034894943e+09 6.654999999999999805e-01 2.995600000000000023e+02
1.492193586134042025e+09 6.647999999999999465e-01 2.995600000000000023e+02
1.492193586233872890e+09 6.653999999999999915e-01 2.995600000000000023e+02
1.492193586347919941e+09 6.654999999999999805e-01 2.995600000000000023e+02
1.492193586448086977e+09 6.651000000000000245e-01 2.995600000000000023e+02
1.492193586546852112e+09 6.652000000000000135e-01 2.995600000000000023e+02
1.492193586646871090e+09 6.656999999999999584e-01 2.995500000000000114e+02
1.492193586746932030e+09 6.653999999999999915e-01 2.995500000000000114e+02
1.492193586845860958e+09 6.654999999999999805e-01 2.995500000000000114e+02
1.492193586945175886e+09 6.655999999999999694e-01 2.995500000000000114e+02
1.492193587045108080e+09 6.652000000000000135e-01 2.995500000000000114e+02
1.492193587159344912e+09 6.650000000000000355e-01 2.995400000000000205e+02
